price,bed,bath,acre_lot,zip_code,house_size,year,month
349900.0,3.0,2.0,0.16,8050.0,1674.0,2010,10
349900.0,3.0,2.0,0.16,8050.0,1674.0,2010,10
129900.0,3.0,2.0,0.06,8401.0,1344.0,2010,10
349900.0,3.0,2.0,0.16,8050.0,1674.0,2010,10
265000.0,3.0,2.0,0.37,8015.0,1402.0,2010,10
129900.0,3.0,2.0,0.06,8401.0,1344.0,2010,10
225000.0,4.0,2.0,0.46,8004.0,1853.0,2010,10
225000.0,4.0,2.0,0.46,8004.0,1853.0,2010,10
215000.0,3.0,2.0,0.06,8071.0,1130.0,2010,10
130000.0,3.0,1.0,0.03,8016.0,1056.0,2010,10
265000.0,3.0,2.0,0.37,8015.0,1402.0,2010,10
129900.0,3.0,2.0,0.06,8401.0,1344.0,2010,10
225000.0,4.0,2.0,0.46,8004.0,1853.0,2010,10
450000.0,3.0,3.0,0.1,8873.0,2136.0,2010,10
450000.0,3.0,3.0,0.1,8873.0,2136.0,2010,10
265000.0,3.0,2.0,0.37,8015.0,1402.0,2010,10
130000.0,3.0,1.0,0.03,8016.0,1056.0,2010,10
225000.0,4.0,2.0,0.46,8004.0,1853.0,2010,10
265000.0,3.0,2.0,0.37,8015.0,1402.0,2010,10
130000.0,3.0,1.0,0.03,8016.0,1056.0,2010,10
265000.0,3.0,2.0,0.37,8015.0,1402.0,2010,10
324900.0,4.0,2.0,0.11,7753.0,1216.0,2010,10
445000.0,6.0,2.0,0.12,7063.0,1598.0,2010,10
450000.0,3.0,3.0,0.1,8873.0,2136.0,2010,10
895000.0,4.0,4.0,1.24,7960.0,3100.0,2010,10
445000.0,6.0,2.0,0.12,7063.0,1598.0,2010,10
450000.0,3.0,3.0,0.1,8873.0,2136.0,2010,10
450000.0,3.0,3.0,0.1,8873.0,2136.0,2010,10
450000.0,3.0,3.0,0.1,8873.0,2136.0,2010,10
450000.0,3.0,3.0,0.1,8873.0,2136.0,2010,10
1399000.0,5.0,6.0,1.9,7069.0,5000.0,2010,11
400000.0,4.0,2.0,0.17,7062.0,1764.0,2010,11
400000.0,4.0,2.0,0.17,7062.0,1764.0,2010,11
999000.0,4.0,5.0,8.0,7871.0,6800.0,2010,11
999000.0,4.0,5.0,8.0,7871.0,6800.0,2010,11
689000.0,3.0,3.0,8.36,7832.0,3428.0,2010,11
999000.0,4.0,5.0,8.0,7871.0,6800.0,2010,11
999000.0,4.0,5.0,8.0,7871.0,6800.0,2010,11
999000.0,4.0,5.0,8.0,7871.0,6800.0,2010,11
999000.0,4.0,5.0,8.0,7871.0,6800.0,2010,11
1399000.0,5.0,6.0,1.9,7069.0,5000.0,2010,11
400000.0,4.0,2.0,0.17,7062.0,1764.0,2010,11
400000.0,4.0,2.0,0.17,7062.0,1764.0,2010,11
400000.0,4.0,2.0,0.17,7062.0,1764.0,2010,11
384900.0,2.0,2.0,0.18,8005.0,2040.0,2010,11
1399000.0,5.0,6.0,1.9,7069.0,5000.0,2010,11
400000.0,4.0,2.0,0.17,7062.0,1764.0,2010,11
999000.0,4.0,5.0,8.0,7871.0,6800.0,2010,11
400000.0,3.0,2.0,0.38,8648.0,1673.0,2010,11
999000.0,4.0,5.0,8.0,7871.0,6800.0,2010,11
400000.0,3.0,2.0,0.38,8648.0,1673.0,2010,11
155000.0,3.0,2.0,0.1,8030.0,1036.0,2010,11
268900.0,3.0,2.0,0.43,8070.0,1992.0,2010,11
384900.0,2.0,2.0,0.18,8005.0,2040.0,2010,11
279900.0,3.0,2.0,4.86,8215.0,1262.0,2010,11
155000.0,3.0,2.0,0.1,8030.0,1036.0,2010,11
268900.0,3.0,2.0,0.43,8070.0,1992.0,2010,11
268900.0,3.0,2.0,0.43,8070.0,1992.0,2010,11
155000.0,3.0,2.0,0.1,8030.0,1036.0,2010,11
155000.0,3.0,2.0,0.1,8030.0,1036.0,2010,11
279900.0,3.0,2.0,4.86,8215.0,1262.0,2010,11
220000.0,4.0,2.0,0.39,8234.0,1539.0,2010,11
220000.0,4.0,2.0,0.39,8234.0,1539.0,2010,11
220000.0,4.0,2.0,0.39,8234.0,1539.0,2010,11
384900.0,2.0,2.0,0.18,8005.0,2040.0,2010,11
279900.0,3.0,2.0,4.86,8215.0,1262.0,2010,11
220000.0,4.0,2.0,0.39,8234.0,1539.0,2010,11
279900.0,3.0,2.0,4.86,8215.0,1262.0,2010,11
220000.0,4.0,2.0,0.39,8234.0,1539.0,2010,11
279900.0,3.0,2.0,4.86,8215.0,1262.0,2010,11
279900.0,3.0,2.0,4.86,8215.0,1262.0,2010,11
220000.0,4.0,2.0,0.39,8234.0,1539.0,2010,11
279900.0,3.0,2.0,4.86,8215.0,1262.0,2010,11
220000.0,4.0,2.0,0.39,8234.0,1539.0,2010,11
309999.0,2.0,2.0,0.05,8831.0,1304.0,2010,11
309999.0,2.0,2.0,0.05,8831.0,1304.0,2010,11
400000.0,3.0,2.0,0.38,8648.0,1673.0,2010,11
309999.0,2.0,2.0,0.05,8831.0,1304.0,2010,11
400000.0,3.0,2.0,0.38,8648.0,1673.0,2010,11
309999.0,2.0,2.0,0.05,8831.0,1304.0,2010,11
400000.0,3.0,2.0,0.38,8648.0,1673.0,2010,11
400000.0,3.0,2.0,0.38,8648.0,1673.0,2010,11
400000.0,3.0,2.0,0.38,8648.0,1673.0,2010,11
309999.0,2.0,2.0,0.05,8831.0,1304.0,2010,11
400000.0,4.0,2.0,0.17,7062.0,1764.0,2010,11
309999.0,2.0,2.0,0.05,8831.0,1304.0,2010,11
309999.0,2.0,2.0,0.05,8831.0,1304.0,2010,11
309999.0,2.0,2.0,0.05,8831.0,1304.0,2010,11
1399000.0,5.0,6.0,1.9,7069.0,5000.0,2010,11
1399000.0,5.0,6.0,1.9,7069.0,5000.0,2010,11
749999.0,5.0,6.0,0.43,7470.0,5063.0,2010,12
999000.0,4.0,3.0,1.16,7059.0,2484.0,2010,12
725000.0,5.0,4.0,0.23,8872.0,2800.0,2010,12
749999.0,5.0,6.0,0.43,7470.0,5063.0,2010,12
749999.0,5.0,6.0,0.43,7470.0,5063.0,2010,12
749999.0,5.0,6.0,0.43,7470.0,5063.0,2010,12
749999.0,5.0,6.0,0.43,7470.0,5063.0,2010,12
749999.0,5.0,6.0,0.43,7470.0,5063.0,2010,12
749999.0,5.0,6.0,0.43,7470.0,5063.0,2010,12
350000.0,4.0,2.0,0.11,7753.0,1320.0,2010,12
350000.0,4.0,2.0,0.11,7753.0,1320.0,2010,12
350000.0,4.0,2.0,0.11,7753.0,1320.0,2010,12
350000.0,4.0,2.0,0.11,7753.0,1320.0,2010,12
350000.0,4.0,2.0,0.11,7753.0,1320.0,2010,12
749999.0,5.0,6.0,0.43,7470.0,5063.0,2010,12
749999.0,5.0,6.0,0.43,7470.0,5063.0,2010,12
725000.0,5.0,4.0,0.23,8872.0,2800.0,2010,12
749999.0,5.0,6.0,0.43,7470.0,5063.0,2010,12
999000.0,4.0,3.0,1.16,7059.0,2484.0,2010,12
513321.0,4.0,3.0,1.21,8085.0,2821.0,2010,12
490000.0,4.0,3.0,1.21,8085.0,3166.0,2010,12
544879.0,4.0,3.0,1.21,8085.0,3166.0,2010,12
725000.0,5.0,4.0,0.23,8872.0,2800.0,2010,12
67500.0,3.0,1.0,0.04,8618.0,1422.0,2010,12
315000.0,4.0,2.0,0.2,8060.0,1588.0,2010,12
550000.0,3.0,3.0,0.2,8534.0,2244.0,2010,12
389900.0,3.0,3.0,0.07,8053.0,2097.0,2010,12
999000.0,4.0,3.0,1.16,7059.0,2484.0,2010,12
550000.0,3.0,3.0,0.2,8534.0,2244.0,2010,12
999000.0,4.0,3.0,1.16,7059.0,2484.0,2010,12
490000.0,4.0,3.0,1.21,8085.0,3166.0,2010,12
513321.0,4.0,3.0,1.21,8085.0,2821.0,2010,12
544879.0,4.0,3.0,1.21,8085.0,3166.0,2010,12
315000.0,4.0,2.0,0.2,8060.0,1588.0,2010,12
389900.0,3.0,3.0,0.07,8053.0,2097.0,2010,12
120000.0,3.0,1.0,0.02,8401.0,1124.0,2010,12
389900.0,3.0,3.0,0.07,8053.0,2097.0,2010,12
490000.0,4.0,3.0,1.21,8085.0,3166.0,2010,12
513321.0,4.0,3.0,1.21,8085.0,2821.0,2010,12
544879.0,4.0,3.0,1.21,8085.0,3166.0,2010,12
490000.0,4.0,3.0,1.21,8085.0,3166.0,2010,12
513321.0,4.0,3.0,1.21,8085.0,2821.0,2010,12
544879.0,4.0,3.0,1.21,8085.0,3166.0,2010,12
315000.0,4.0,2.0,0.2,8060.0,1588.0,2010,12
544879.0,4.0,3.0,1.21,8085.0,3166.0,2010,12
490000.0,4.0,3.0,1.21,8085.0,3166.0,2010,12
513321.0,4.0,3.0,1.21,8085.0,2821.0,2010,12
513321.0,4.0,3.0,1.21,8085.0,2821.0,2010,12
490000.0,4.0,3.0,1.21,8085.0,3166.0,2010,12
315000.0,4.0,2.0,0.2,8060.0,1588.0,2010,12
120000.0,3.0,1.0,0.02,8401.0,1124.0,2010,12
120000.0,3.0,1.0,0.02,8401.0,1124.0,2010,12
490000.0,4.0,3.0,1.21,8085.0,3166.0,2010,12
513321.0,4.0,3.0,1.21,8085.0,2821.0,2010,12
544879.0,4.0,3.0,1.21,8085.0,3166.0,2010,12
120000.0,3.0,1.0,0.02,8401.0,1124.0,2010,12
550000.0,3.0,3.0,0.2,8534.0,2244.0,2010,12
749000.0,3.0,3.0,0.18,8831.0,3130.0,2010,12
67500.0,3.0,1.0,0.04,8618.0,1422.0,2010,12
749000.0,3.0,3.0,0.18,8831.0,3130.0,2010,12
550000.0,3.0,3.0,0.2,8534.0,2244.0,2010,12
67500.0,3.0,1.0,0.04,8618.0,1422.0,2010,12
749000.0,3.0,3.0,0.18,8831.0,3130.0,2010,12
550000.0,3.0,3.0,0.2,8534.0,2244.0,2010,12
749000.0,3.0,3.0,0.18,8831.0,3130.0,2010,12
550000.0,3.0,3.0,0.2,8534.0,2244.0,2010,12
67500.0,3.0,1.0,0.04,8618.0,1422.0,2010,12
389900.0,3.0,3.0,0.07,8053.0,2097.0,2010,12
67500.0,3.0,1.0,0.04,8618.0,1422.0,2010,12
550000.0,3.0,3.0,0.2,8534.0,2244.0,2010,12
749000.0,3.0,3.0,0.18,8831.0,3130.0,2010,12
299900.0,2.0,1.0,0.33,8758.0,834.0,2010,12
350000.0,4.0,2.0,0.11,7753.0,1320.0,2010,12
299900.0,2.0,1.0,0.33,8758.0,834.0,2010,12
749000.0,3.0,3.0,0.18,8831.0,3130.0,2010,12
725000.0,5.0,4.0,0.23,8872.0,2800.0,2010,12
749000.0,3.0,3.0,0.18,8831.0,3130.0,2010,12
749000.0,3.0,3.0,0.18,8831.0,3130.0,2010,12
725000.0,5.0,4.0,0.23,8872.0,2800.0,2010,12
725000.0,5.0,4.0,0.23,8872.0,2800.0,2010,12
999000.0,4.0,3.0,1.16,7059.0,2484.0,2010,12
725000.0,5.0,4.0,0.23,8872.0,2800.0,2010,12
365000.0,3.0,1.0,0.2,7801.0,1032.0,2011,1
365000.0,3.0,1.0,0.2,7801.0,1032.0,2011,1
365000.0,3.0,1.0,0.2,7801.0,1032.0,2011,1
549000.0,3.0,2.0,0.11,7701.0,1856.0,2011,1
625000.0,5.0,3.0,0.01,8701.0,2654.0,2011,1
549000.0,3.0,2.0,0.11,7701.0,1856.0,2011,1
549000.0,3.0,2.0,0.11,7701.0,1856.0,2011,1
549000.0,3.0,2.0,0.11,7701.0,1856.0,2011,1
699900.0,3.0,3.0,2.83,7931.0,3171.0,2011,1
365000.0,3.0,1.0,0.2,7801.0,1032.0,2011,1
699900.0,3.0,3.0,2.83,7931.0,3171.0,2011,1
365000.0,3.0,1.0,0.2,7801.0,1032.0,2011,1
699900.0,3.0,3.0,2.83,7931.0,3171.0,2011,1
699900.0,3.0,3.0,2.83,7931.0,3171.0,2011,1
699900.0,3.0,3.0,2.83,7931.0,3171.0,2011,1
699900.0,3.0,3.0,2.83,7931.0,3171.0,2011,1
365000.0,3.0,1.0,0.2,7801.0,1032.0,2011,1
365000.0,3.0,1.0,0.2,7801.0,1032.0,2011,1
699900.0,3.0,3.0,2.83,7931.0,3171.0,2011,1
365000.0,3.0,1.0,0.2,7801.0,1032.0,2011,1
699900.0,3.0,3.0,2.83,7931.0,3171.0,2011,1
365000.0,3.0,1.0,0.2,7801.0,1032.0,2011,1
350000.0,3.0,3.0,0.55,8004.0,1800.0,2011,1
330000.0,4.0,3.0,0.14,8005.0,1872.0,2011,1
699900.0,3.0,3.0,2.83,7931.0,3171.0,2011,1
365000.0,3.0,1.0,0.2,7801.0,1032.0,2011,1
120000.0,1.0,1.0,0.11,8021.0,720.0,2011,1
1495490.0,4.0,4.0,0.28,8534.0,5883.0,2011,1
699900.0,3.0,3.0,2.83,7931.0,3171.0,2011,1
459900.0,3.0,3.0,0.05,8691.0,1776.0,2011,1
365000.0,3.0,1.0,0.2,7801.0,1032.0,2011,1
300000.0,4.0,2.0,0.23,8060.0,1747.0,2011,1
415000.0,3.0,3.0,0.06,8060.0,2185.0,2011,1
350000.0,3.0,3.0,0.55,8004.0,1800.0,2011,1
1495490.0,4.0,4.0,0.28,8534.0,5883.0,2011,1
699900.0,3.0,3.0,2.83,7931.0,3171.0,2011,1
459900.0,3.0,3.0,0.05,8691.0,1776.0,2011,1
365000.0,3.0,1.0,0.2,7801.0,1032.0,2011,1
699900.0,3.0,3.0,2.83,7931.0,3171.0,2011,1
365000.0,3.0,1.0,0.2,7801.0,1032.0,2011,1
525000.0,4.0,3.0,0.28,8009.0,3709.0,2011,1
275000.0,3.0,2.0,2.17,8027.0,1240.0,2011,1
120000.0,1.0,1.0,0.11,8021.0,720.0,2011,1
330000.0,4.0,3.0,0.14,8005.0,1872.0,2011,1
525000.0,4.0,3.0,0.28,8009.0,3709.0,2011,1
399900.0,3.0,3.0,0.21,8087.0,2470.0,2011,1
415000.0,3.0,3.0,0.06,8060.0,2185.0,2011,1
350000.0,3.0,3.0,0.55,8004.0,1800.0,2011,1
275000.0,3.0,2.0,2.17,8027.0,1240.0,2011,1
114900.0,3.0,1.0,0.03,8104.0,1040.0,2011,1
579900.0,4.0,3.0,0.27,8108.0,2520.0,2011,1
190000.0,3.0,2.0,0.25,8110.0,1021.0,2011,1
65000.0,4.0,1.0,0.03,8104.0,1180.0,2011,1
300000.0,4.0,2.0,0.23,8060.0,1747.0,2011,1
415000.0,3.0,3.0,0.06,8060.0,2185.0,2011,1
300000.0,4.0,2.0,0.23,8060.0,1747.0,2011,1
415000.0,3.0,3.0,0.06,8060.0,2185.0,2011,1
275000.0,3.0,2.0,2.17,8027.0,1240.0,2011,1
300000.0,4.0,2.0,0.23,8060.0,1747.0,2011,1
415000.0,3.0,3.0,0.06,8060.0,2185.0,2011,1
275000.0,3.0,2.0,2.17,8027.0,1240.0,2011,1
300000.0,4.0,2.0,0.23,8060.0,1747.0,2011,1
399900.0,3.0,3.0,0.21,8087.0,2470.0,2011,1
275000.0,3.0,2.0,2.17,8027.0,1240.0,2011,1
300000.0,4.0,2.0,0.23,8060.0,1747.0,2011,1
415000.0,3.0,3.0,0.06,8060.0,2185.0,2011,1
579900.0,4.0,3.0,0.27,8108.0,2520.0,2011,1
190000.0,3.0,2.0,0.25,8110.0,1021.0,2011,1
120000.0,1.0,1.0,0.11,8021.0,720.0,2011,1
275000.0,3.0,2.0,2.17,8027.0,1240.0,2011,1
114900.0,3.0,1.0,0.03,8104.0,1040.0,2011,1
579900.0,4.0,3.0,0.27,8108.0,2520.0,2011,1
350000.0,3.0,3.0,0.55,8004.0,1800.0,2011,1
65000.0,4.0,1.0,0.03,8104.0,1180.0,2011,1
525000.0,4.0,3.0,0.28,8009.0,3709.0,2011,1
350000.0,3.0,3.0,0.55,8004.0,1800.0,2011,1
399900.0,3.0,3.0,0.21,8087.0,2470.0,2011,1
330000.0,4.0,3.0,0.14,8005.0,1872.0,2011,1
399900.0,3.0,3.0,0.21,8087.0,2470.0,2011,1
330000.0,4.0,3.0,0.14,8005.0,1872.0,2011,1
399900.0,3.0,3.0,0.21,8087.0,2470.0,2011,1
625000.0,5.0,3.0,0.01,8701.0,2654.0,2011,1
525000.0,4.0,3.0,0.28,8009.0,3709.0,2011,1
350000.0,3.0,3.0,0.55,8004.0,1800.0,2011,1
525000.0,4.0,3.0,0.28,8009.0,3709.0,2011,1
275000.0,3.0,2.0,2.17,8027.0,1240.0,2011,1
525000.0,4.0,3.0,0.28,8009.0,3709.0,2011,1
625000.0,5.0,3.0,0.01,8701.0,2654.0,2011,1
1495490.0,4.0,4.0,0.28,8534.0,5883.0,2011,1
459900.0,3.0,3.0,0.05,8691.0,1776.0,2011,1
1495490.0,4.0,4.0,0.28,8534.0,5883.0,2011,1
459900.0,3.0,3.0,0.05,8691.0,1776.0,2011,1
1495490.0,4.0,4.0,0.28,8534.0,5883.0,2011,1
459900.0,3.0,3.0,0.05,8691.0,1776.0,2011,1
1495490.0,4.0,4.0,0.28,8534.0,5883.0,2011,1
459900.0,3.0,3.0,0.05,8691.0,1776.0,2011,1
459900.0,3.0,3.0,0.05,8691.0,1776.0,2011,1
300000.0,4.0,2.0,0.23,8060.0,1747.0,2011,1
415000.0,3.0,3.0,0.06,8060.0,2185.0,2011,1
459900.0,3.0,3.0,0.05,8691.0,1776.0,2011,1
300000.0,4.0,2.0,0.23,8060.0,1747.0,2011,1
415000.0,3.0,3.0,0.06,8060.0,2185.0,2011,1
1495490.0,4.0,4.0,0.28,8534.0,5883.0,2011,1
459900.0,3.0,3.0,0.05,8691.0,1776.0,2011,1
459900.0,3.0,3.0,0.05,8691.0,1776.0,2011,1
459900.0,3.0,3.0,0.05,8691.0,1776.0,2011,1
625000.0,5.0,3.0,0.01,8701.0,2654.0,2011,1
549000.0,3.0,2.0,0.11,7701.0,1856.0,2011,1
459900.0,3.0,3.0,0.05,8691.0,1776.0,2011,1
699900.0,3.0,3.0,2.83,7931.0,3171.0,2011,1
825000.0,5.0,6.0,0.96,7050.0,5767.0,2011,2
825000.0,5.0,6.0,0.96,7050.0,5767.0,2011,2
285000.0,2.0,1.0,0.1,7065.0,1096.0,2011,2
825000.0,5.0,6.0,0.96,7050.0,5767.0,2011,2
285000.0,2.0,1.0,0.1,7065.0,1096.0,2011,2
349000.0,3.0,1.0,0.14,8901.0,1253.0,2011,2
324900.0,3.0,2.0,0.06,8901.0,1292.0,2011,2
285000.0,2.0,1.0,0.1,7065.0,1096.0,2011,2
325000.0,4.0,2.0,0.12,7095.0,1441.0,2011,2
325000.0,4.0,2.0,0.12,7095.0,1441.0,2011,2
325000.0,4.0,2.0,0.12,7095.0,1441.0,2011,2
365000.0,3.0,3.0,0.71,7422.0,1842.0,2011,2
365000.0,3.0,3.0,0.71,7422.0,1842.0,2011,2
365000.0,3.0,3.0,0.71,7422.0,1842.0,2011,2
365000.0,3.0,3.0,0.71,7422.0,1842.0,2011,2
285000.0,2.0,1.0,0.1,7065.0,1096.0,2011,2
100000.0,1.0,1.0,0.01,8701.0,663.0,2011,2
325000.0,4.0,2.0,0.12,7095.0,1441.0,2011,2
825000.0,5.0,6.0,0.96,7050.0,5767.0,2011,2
415000.0,3.0,2.0,0.12,8830.0,997.0,2011,2
349000.0,3.0,1.0,0.14,8901.0,1253.0,2011,2
324900.0,3.0,2.0,0.06,8901.0,1292.0,2011,2
285000.0,2.0,1.0,0.1,7065.0,1096.0,2011,2
325000.0,4.0,2.0,0.12,7095.0,1441.0,2011,2
825000.0,5.0,6.0,0.96,7050.0,5767.0,2011,2
285000.0,2.0,1.0,0.1,7065.0,1096.0,2011,2
415000.0,3.0,2.0,0.12,8830.0,997.0,2011,2
349000.0,3.0,1.0,0.14,8901.0,1253.0,2011,2
324900.0,3.0,2.0,0.06,8901.0,1292.0,2011,2
285000.0,2.0,1.0,0.1,7065.0,1096.0,2011,2
67500.0,3.0,1.0,0.04,8618.0,1422.0,2011,2
349000.0,3.0,1.0,0.14,8901.0,1253.0,2011,2
324900.0,3.0,2.0,0.06,8901.0,1292.0,2011,2
190000.0,4.0,2.0,0.05,8401.0,1470.0,2011,2
385000.0,3.0,3.0,1.06,8037.0,2183.0,2011,2
385000.0,3.0,3.0,1.06,8037.0,2183.0,2011,2
699000.0,4.0,3.0,0.16,8033.0,2580.0,2011,2
699000.0,4.0,3.0,0.16,8033.0,2580.0,2011,2
425000.0,3.0,2.0,4.97,8310.0,1866.0,2011,2
385000.0,3.0,3.0,1.06,8037.0,2183.0,2011,2
190000.0,4.0,2.0,0.05,8401.0,1470.0,2011,2
100000.0,1.0,1.0,0.01,8701.0,663.0,2011,2
425000.0,3.0,2.0,4.97,8310.0,1866.0,2011,2
425000.0,3.0,2.0,4.97,8310.0,1866.0,2011,2
190000.0,4.0,2.0,0.05,8401.0,1470.0,2011,2
425000.0,3.0,2.0,4.97,8310.0,1866.0,2011,2
425000.0,3.0,2.0,4.97,8310.0,1866.0,2011,2
425000.0,3.0,2.0,4.97,8310.0,1866.0,2011,2
190000.0,4.0,2.0,0.05,8401.0,1470.0,2011,2
425000.0,3.0,2.0,4.97,8310.0,1866.0,2011,2
425000.0,3.0,2.0,4.97,8310.0,1866.0,2011,2
67500.0,3.0,1.0,0.04,8618.0,1422.0,2011,2
67500.0,3.0,1.0,0.04,8618.0,1422.0,2011,2
67500.0,3.0,1.0,0.04,8618.0,1422.0,2011,2
67500.0,3.0,1.0,0.04,8618.0,1422.0,2011,2
100000.0,1.0,1.0,0.01,8701.0,663.0,2011,2
100000.0,1.0,1.0,0.01,8701.0,663.0,2011,2
100000.0,1.0,1.0,0.01,8701.0,663.0,2011,2
100000.0,1.0,1.0,0.01,8701.0,663.0,2011,2
415000.0,3.0,2.0,0.12,8830.0,997.0,2011,2
415000.0,3.0,2.0,0.12,8830.0,997.0,2011,2
349000.0,3.0,1.0,0.14,8901.0,1253.0,2011,2
324900.0,3.0,2.0,0.06,8901.0,1292.0,2011,2
285000.0,2.0,1.0,0.1,7065.0,1096.0,2011,2
325000.0,4.0,2.0,0.12,7095.0,1441.0,2011,2
415000.0,3.0,2.0,0.12,8830.0,997.0,2011,2
349000.0,3.0,1.0,0.14,8901.0,1253.0,2011,2
324900.0,3.0,2.0,0.06,8901.0,1292.0,2011,2
325000.0,4.0,2.0,0.12,7095.0,1441.0,2011,2
349000.0,3.0,1.0,0.14,8901.0,1253.0,2011,2
324900.0,3.0,2.0,0.06,8901.0,1292.0,2011,2
349000.0,3.0,1.0,0.14,8901.0,1253.0,2011,2
624900.0,5.0,3.0,1.16,8876.0,2652.0,2011,2
349000.0,3.0,1.0,0.14,8901.0,1253.0,2011,2
324900.0,3.0,2.0,0.06,8901.0,1292.0,2011,2
349000.0,3.0,1.0,0.14,8901.0,1253.0,2011,2
324900.0,3.0,2.0,0.06,8901.0,1292.0,2011,2
285000.0,2.0,1.0,0.1,7065.0,1096.0,2011,2
325000.0,4.0,2.0,0.12,7095.0,1441.0,2011,2
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
569000.0,4.0,2.0,0.15,7095.0,1800.0,2011,3
569000.0,4.0,2.0,0.15,7095.0,1800.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
169000.0,3.0,1.0,0.05,7882.0,1398.0,2011,3
569000.0,4.0,2.0,0.15,7095.0,1800.0,2011,3
569000.0,4.0,2.0,0.15,7095.0,1800.0,2011,3
169000.0,3.0,1.0,0.05,7882.0,1398.0,2011,3
148000.0,3.0,2.0,0.05,8081.0,1120.0,2011,3
439900.0,4.0,3.0,0.2,8690.0,2002.0,2011,3
439900.0,4.0,3.0,0.2,8690.0,2002.0,2011,3
1699000.0,5.0,3.0,0.68,8753.0,3500.0,2011,3
148000.0,3.0,2.0,0.05,8081.0,1120.0,2011,3
675000.0,4.0,4.0,0.22,8244.0,3779.0,2011,3
675000.0,4.0,4.0,0.22,8244.0,3779.0,2011,3
675000.0,4.0,4.0,0.22,8244.0,3779.0,2011,3
675000.0,4.0,4.0,0.22,8244.0,3779.0,2011,3
148000.0,3.0,2.0,0.05,8081.0,1120.0,2011,3
148000.0,3.0,2.0,0.05,8081.0,1120.0,2011,3
675000.0,4.0,4.0,0.22,8244.0,3779.0,2011,3
148000.0,3.0,2.0,0.05,8081.0,1120.0,2011,3
439900.0,4.0,3.0,0.2,8690.0,2002.0,2011,3
439900.0,4.0,3.0,0.2,8690.0,2002.0,2011,3
439900.0,4.0,3.0,0.2,8690.0,2002.0,2011,3
439900.0,4.0,3.0,0.2,8690.0,2002.0,2011,3
439900.0,4.0,3.0,0.2,8690.0,2002.0,2011,3
439900.0,4.0,3.0,0.2,8690.0,2002.0,2011,3
439900.0,4.0,3.0,0.2,8690.0,2002.0,2011,3
439900.0,4.0,3.0,0.2,8690.0,2002.0,2011,3
439900.0,4.0,3.0,0.2,8690.0,2002.0,2011,3
1699000.0,5.0,3.0,0.68,8753.0,3500.0,2011,3
169000.0,3.0,1.0,0.05,7882.0,1398.0,2011,3
569000.0,4.0,2.0,0.15,7095.0,1800.0,2011,3
169000.0,3.0,1.0,0.05,7882.0,1398.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
549000.0,4.0,2.0,0.15,7095.0,1800.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
868888.0,5.0,2.0,0.15,7086.0,2112.0,2011,3
229000.0,2.0,1.0,0.14,8828.0,1039.0,2011,4
425000.0,3.0,2.0,0.11,7208.0,1404.0,2011,4
425000.0,3.0,2.0,0.11,7208.0,1404.0,2011,4
425000.0,3.0,2.0,0.11,7208.0,1404.0,2011,4
229000.0,2.0,1.0,0.14,8828.0,1039.0,2011,4
250000.0,2.0,1.0,0.08,8054.0,1280.0,2011,4
274900.0,5.0,3.0,0.07,8629.0,3671.0,2011,4
475000.0,4.0,3.0,0.32,8690.0,2266.0,2011,4
